en.wikipedia.org,05-13-2020,10:06:33,0,10.0.0.93,-1,-1
en.wikipedia.org,05-13-2020,10:06:33,1,96.120.25.13,0.000000,0.000416
en.wikipedia.org,05-13-2020,10:06:33,2,96.120.25.13,1673.084220,-1.4e-05
en.wikipedia.org,05-13-2020,10:06:33,3,96.108.112.241,1416673.700768,9.4e-05
en.wikipedia.org,05-13-2020,10:06:33,4,162.151.37.25,--.---,-0.000207
en.wikipedia.org,05-13-2020,10:06:33,5,96.110.40.49,18652.094718,0.000898
en.wikipedia.org,05-13-2020,10:06:33,6,96.110.37.18,0.000000,-0.000924
en.wikipedia.org,05-13-2020,10:06:33,7,173.167.56.42,2110.469909,0.000853
en.wikipedia.org,05-13-2020,10:06:33,8,108.162.217.6,--.---,9e-06
en.wikipedia.org,05-13-2020,10:06:33,9,108.162.217.6,--.---,-0.000236
en.wikipedia.org,05-13-2020,10:06:33,10,no,0.000000,-0.00089
en.wikipedia.org,05-13-2020,10:06:33,11,208.80.154.224,5606.350944,0.000526
en.wikipedia.org,05-13-2020,22:06:18,0,10.0.0.93,-1,-1
en.wikipedia.org,05-13-2020,22:06:18,1,96.120.25.13,0.000000,0.000698
en.wikipedia.org,05-13-2020,22:06:18,2,96.120.25.13,0.000000,0.000135
en.wikipedia.org,05-13-2020,22:06:18,3,96.108.112.241,6934.868065,-5.1e-05
en.wikipedia.org,05-13-2020,22:06:18,4,162.151.37.25,3985.360377,0.011765
en.wikipedia.org,05-13-2020,22:06:18,5,96.110.40.49,--.---,-0.010658
en.wikipedia.org,05-13-2020,22:06:18,6,96.110.37.18,9138.777332,0.011026
en.wikipedia.org,05-13-2020,22:06:18,7,173.167.56.42,5140.562249,-0.003539
en.wikipedia.org,05-13-2020,22:06:18,8,108.162.217.6,0.000000,-0.007253
en.wikipedia.org,05-13-2020,22:06:18,9,108.162.217.6,7611.946254,-0.000677
en.wikipedia.org,05-13-2020,22:06:18,10,no,0.000000,-0.001446
en.wikipedia.org,05-13-2020,22:06:18,11,208.80.154.224,6839.205210,0.001949
en.wikipedia.org,05-14-2020,10:06:29,0,10.0.0.93,-1,-1
en.wikipedia.org,05-14-2020,10:06:29,1,96.120.25.13,0.000000,0.000464
en.wikipedia.org,05-14-2020,10:06:29,2,96.120.25.13,4844.481520,0.000806
en.wikipedia.org,05-14-2020,10:06:29,3,96.108.112.241,--.---,-0.000191
en.wikipedia.org,05-14-2020,10:06:29,4,162.151.37.25,4784.775019,-4.5e-05
en.wikipedia.org,05-14-2020,10:06:29,5,96.110.40.49,--.---,-0.000382
en.wikipedia.org,05-14-2020,10:06:29,6,96.110.37.18,--.---,-0.000277
en.wikipedia.org,05-14-2020,10:06:29,7,173.167.56.42,20297.324083,0.004404
en.wikipedia.org,05-14-2020,10:06:29,8,108.162.217.6,--.---,-0.002871
en.wikipedia.org,05-14-2020,10:06:29,9,108.162.217.6,6718.566696,-0.000798
en.wikipedia.org,05-14-2020,10:06:29,10,no,0.000000,-0.00111
en.wikipedia.org,05-14-2020,10:06:29,11,208.80.154.224,0.000000,0.001383
en.wikipedia.org,05-14-2020,22:06:23,0,10.0.0.93,-1,-1
en.wikipedia.org,05-14-2020,22:06:23,1,96.120.25.13,0.000000,0.000891
en.wikipedia.org,05-14-2020,22:06:23,2,96.120.25.13,2383.009569,-0.000199
en.wikipedia.org,05-14-2020,22:06:23,3,96.108.112.241,--.---,-0.000247
en.wikipedia.org,05-14-2020,22:06:23,4,162.151.37.25,--.---,0.000474
en.wikipedia.org,05-14-2020,22:06:23,5,96.110.40.49,14535.131299,-0.000419
en.wikipedia.org,05-14-2020,22:06:23,6,96.110.37.18,0.000000,0.000604
en.wikipedia.org,05-14-2020,22:06:23,7,173.167.56.42,3171.751587,0.00106
en.wikipedia.org,05-14-2020,22:06:23,8,108.162.217.6,--.---,-0.001413
en.wikipedia.org,05-14-2020,22:06:23,9,108.162.217.6,3264.603365,0.000755
en.wikipedia.org,05-14-2020,22:06:23,10,no,0.000000,-0.001505
en.wikipedia.org,05-14-2020,22:06:23,11,208.80.154.224,10181.456624,0.002401
en.wikipedia.org,05-15-2020,10:06:35,0,10.0.0.93,-1,-1
en.wikipedia.org,05-15-2020,10:06:35,1,96.120.25.13,0.000000,3.7e-05
en.wikipedia.org,05-15-2020,10:06:35,2,96.120.25.13,2597.735465,0.00017
en.wikipedia.org,05-15-2020,10:06:35,3,96.108.112.241,--.---,0.000276
en.wikipedia.org,05-15-2020,10:06:35,4,162.151.37.25,0.000000,-0.000107
en.wikipedia.org,05-15-2020,10:06:35,5,96.110.40.49,6914.247130,-7.8e-05
en.wikipedia.org,05-15-2020,10:06:35,6,96.110.37.18,--.---,8.9e-05
en.wikipedia.org,05-15-2020,10:06:35,7,173.167.56.42,12039.976484,0.001506
en.wikipedia.org,05-15-2020,10:06:35,8,108.162.217.6,758344.970765,-0.001207
en.wikipedia.org,05-15-2020,10:06:35,9,108.162.217.6,0.000000,9.5e-05
en.wikipedia.org,05-15-2020,10:06:35,10,no,0.000000,-0.000781
en.wikipedia.org,05-15-2020,10:06:35,11,208.80.154.224,10934.329952,0.000754
en.wikipedia.org,05-15-2020,22:06:20,0,10.0.0.93,-1,-1
en.wikipedia.org,05-15-2020,22:06:20,1,96.120.25.13,0.000000,0.000649
en.wikipedia.org,05-15-2020,22:06:20,2,96.120.25.13,4053.451913,0.000574
en.wikipedia.org,05-15-2020,22:06:20,3,96.108.112.241,0.000000,-0.000919
en.wikipedia.org,05-15-2020,22:06:20,4,162.151.37.25,9281.624934,0.00172
en.wikipedia.org,05-15-2020,22:06:20,5,96.110.40.49,2303.971200,-0.001297
en.wikipedia.org,05-15-2020,22:06:20,6,96.110.37.18,0.000000,0.000249
en.wikipedia.org,05-15-2020,22:06:20,7,173.167.56.42,1675.666830,0.002689
en.wikipedia.org,05-15-2020,22:06:20,8,108.162.217.6,--.---,-0.001825
en.wikipedia.org,05-15-2020,22:06:20,9,108.162.217.6,0.000000,7.8e-05
en.wikipedia.org,05-15-2020,22:06:20,10,no,0.000000,-0.001919
en.wikipedia.org,05-15-2020,22:06:20,11,208.80.154.224,568888.888889,0.003512
en.wikipedia.org,05-16-2020,10:06:14,0,10.0.0.93,-1,-1
en.wikipedia.org,05-16-2020,10:06:14,1,96.120.25.13,0.000000,0.000206
en.wikipedia.org,05-16-2020,10:06:14,2,96.120.25.13,2374.032064,2.7e-05
en.wikipedia.org,05-16-2020,10:06:14,3,96.108.112.241,--.---,0.000358
en.wikipedia.org,05-16-2020,10:06:14,4,162.151.37.25,--.---,0.000357
en.wikipedia.org,05-16-2020,10:06:14,5,96.110.40.49,103959.390863,-0.000581
en.wikipedia.org,05-16-2020,10:06:14,6,96.110.37.18,23869.463869,0.000188
en.wikipedia.org,05-16-2020,10:06:14,7,173.167.56.42,0.000000,0.001832
en.wikipedia.org,05-16-2020,10:06:14,8,108.162.217.6,4273.683144,-0.00161
en.wikipedia.org,05-16-2020,10:06:14,9,108.162.217.6,--.---,-0.00021
en.wikipedia.org,05-16-2020,10:06:14,10,no,0.000000,-0.000566
en.wikipedia.org,05-16-2020,10:06:14,11,208.80.154.224,7051.127561,0.001915
en.wikipedia.org,05-16-2020,22:06:15,0,10.0.0.93,-1,-1
en.wikipedia.org,05-16-2020,22:06:15,1,96.120.25.13,2025.114476,0.001644
en.wikipedia.org,05-16-2020,22:06:15,2,96.120.25.13,--.---,0.000395
en.wikipedia.org,05-16-2020,22:06:15,3,96.108.112.241,--.---,-0.001162
en.wikipedia.org,05-16-2020,22:06:15,4,162.151.37.25,0.000000,-0.000206
en.wikipedia.org,05-16-2020,22:06:15,5,96.110.40.49,3915.869981,0.000369
en.wikipedia.org,05-16-2020,22:06:15,6,96.110.37.18,--.---,-0.000885
en.wikipedia.org,05-16-2020,22:06:15,7,173.167.56.42,--.---,0.002253
en.wikipedia.org,05-16-2020,22:06:15,8,108.162.217.6,12519.474549,-0.001065
en.wikipedia.org,05-16-2020,22:06:15,9,108.162.217.6,4674.129289,-0.00081
en.wikipedia.org,05-16-2020,22:06:15,10,no,0.000000,-0.000533
en.wikipedia.org,05-16-2020,22:06:15,11,208.80.154.224,0.000000,0.001178
en.wikipedia.org,05-17-2020,10:06:17,0,10.0.0.93,-1,-1
en.wikipedia.org,05-17-2020,10:06:17,1,96.120.25.13,0.000000,0.000232
en.wikipedia.org,05-17-2020,10:06:17,2,96.120.25.13,0.000000,0.000228
en.wikipedia.org,05-17-2020,10:06:17,3,96.108.112.241,30930.454906,0.000888
en.wikipedia.org,05-17-2020,10:06:17,4,162.151.37.25,11743.998574,-0.000965
en.wikipedia.org,05-17-2020,10:06:17,5,96.110.40.49,--.---,0.000879
en.wikipedia.org,05-17-2020,10:06:17,6,96.110.37.18,22236.699240,-0.001103
en.wikipedia.org,05-17-2020,10:06:17,7,173.167.56.42,--.---,0.010051
en.wikipedia.org,05-17-2020,10:06:17,8,108.162.217.6,--.---,-0.00909
en.wikipedia.org,05-17-2020,10:06:17,9,108.162.217.6,--.---,0.000195
en.wikipedia.org,05-17-2020,10:06:17,10,no,0.000000,-0.001314
en.wikipedia.org,05-17-2020,10:06:17,11,208.80.154.224,6893.301919,0.002092
en.wikipedia.org,05-17-2020,22:06:17,0,10.0.0.93,-1,-1
en.wikipedia.org,05-17-2020,22:06:17,1,96.120.25.13,0.000000,0.000346
en.wikipedia.org,05-17-2020,22:06:17,2,96.120.25.13,1970.941924,0.000344
en.wikipedia.org,05-17-2020,22:06:17,3,96.108.112.241,6004.634729,0.000706
